member_id,unit,plan,monthly_fee,month,is_delinquent,recognized_revenue
M101275,North,Premium,189.9,2025-01-01,0,189.9
M101278,North,Plus,139.9,2025-01-01,0,139.9
M101279,University,Plus,139.9,2025-01-01,0,139.9
M101280,East,Plus,139.9,2025-01-01,0,139.9
M101288,University,Premium,189.9,2025-01-01,0,189.9
M101289,University,Basic,99.9,2025-01-01,0,99.9
M101291,Downtown,Basic,99.9,2025-01-01,0,99.9
M101302,University,Plus,139.9,2025-01-01,0,139.9
M101304,South,Premium,189.9,2025-01-01,0,189.9
M101305,North,Basic,99.9,2025-01-01,0,99.9
M101308,North,Basic,99.9,2025-01-01,0,99.9
M101309,University,Plus,139.9,2025-01-01,0,139.9
M101312,East,Plus,139.9,2025-01-01,0,139.9
M101324,East,Plus,139.9,2025-01-01,0,139.9
M101328,South,Plus,139.9,2025-01-01,0,139.9
M101329,South,Plus,139.9,2025-01-01,0,139.9
M101332,University,Basic,99.9,2025-01-01,0,99.9
M101334,South,Basic,99.9,2025-01-01,0,99.9
M101341,South,Basic,99.9,2025-01-01,1,0.0
M101343,West,Plus,139.9,2025-01-01,0,139.9
M101350,West,Basic,99.9,2025-01-01,0,99.9
M101354,East,Plus,139.9,2025-01-01,0,139.9
M101360,Downtown,Plus,139.9,2025-01-01,0,139.9
M101362,South,Basic,99.9,2025-01-01,0,99.9
M101363,East,Basic,99.9,2025-01-01,0,99.9
M101366,University,Plus,139.9,2025-01-01,0,139.9
M101367,North,Basic,99.9,2025-01-01,0,99.9
M101372,South,Basic,99.9,2025-01-01,0,99.9
M101373,Downtown,Basic,99.9,2025-01-01,1,0.0
M101374,East,Basic,99.9,2025-01-01,0,99.9
M101375,North,Premium,189.9,2025-01-01,0,189.9
M101378,South,Basic,99.9,2025-01-01,0,99.9
M101384,Downtown,Plus,139.9,2025-01-01,0,139.9
M101388,South,Basic,99.9,2025-01-01,0,99.9
M101392,Downtown,Plus,139.9,2025-01-01,0,139.9
M101396,University,Basic,99.9,2025-01-01,0,99.9
M101400,North,Premium,189.9,2025-01-01,0,189.9
M101401,University,Basic,99.9,2025-01-01,0,99.9
M101402,West,Plus,139.9,2025-01-01,0,139.9
M101403,Downtown,Plus,139.9,2025-01-01,0,139.9
M101406,University,Basic,99.9,2025-01-01,0,99.9
M101407,University,Plus,139.9,2025-01-01,0,139.9
M101409,South,Plus,139.9,2025-01-01,0,139.9
M101410,Downtown,Plus,139.9,2025-01-01,0,139.9
M101412,Downtown,Plus,139.9,2025-01-01,0,139.9
M101417,East,Plus,139.9,2025-01-01,0,139.9
M101420,South,Plus,139.9,2025-01-01,0,139.9
M101422,South,Basic,99.9,2025-01-01,0,99.9
M101423,East,Basic,99.9,2025-01-01,0,99.9
M101424,South,Plus,139.9,2025-01-01,0,139.9
M101429,University,Premium,189.9,2025-01-01,0,189.9
M101433,University,Basic,99.9,2025-01-01,0,99.9
M101434,Downtown,Plus,139.9,2025-01-01,0,139.9
M101436,University,Basic,99.9,2025-01-01,0,99.9
M101437,West,Premium,189.9,2025-01-01,0,189.9
M101439,University,Basic,99.9,2025-01-01,0,99.9
M101441,West,Plus,139.9,2025-01-01,0,139.9
M101442,East,Basic,99.9,2025-01-01,0,99.9
M101444,West,Plus,139.9,2025-01-01,0,139.9
M101448,Downtown,Plus,139.9,2025-01-01,0,139.9
M101449,North,Basic,99.9,2025-01-01,0,99.9
M101450,Downtown,Premium,189.9,2025-01-01,0,189.9
M101451,West,Plus,139.9,2025-01-01,0,139.9
M101453,North,Basic,99.9,2025-01-01,0,99.9
M101454,West,Plus,139.9,2025-01-01,0,139.9
M101459,University,Plus,139.9,2025-01-01,0,139.9
M101460,University,Plus,139.9,2025-01-01,0,139.9
M101462,Downtown,Basic,99.9,2025-01-01,0,99.9
M101464,Downtown,Plus,139.9,2025-01-01,0,139.9
M101465,South,Basic,99.9,2025-01-01,0,99.9
M101466,Downtown,Basic,99.9,2025-01-01,0,99.9
M101474,Downtown,Plus,139.9,2025-01-01,0,139.9
M101485,University,Plus,139.9,2025-01-01,0,139.9
M101487,West,Basic,99.9,2025-01-01,0,99.9
M101488,South,Premium,189.9,2025-01-01,0,189.9
M101489,South,Plus,139.9,2025-01-01,0,139.9
M101491,North,Basic,99.9,2025-01-01,0,99.9
M101493,Downtown,Premium,189.9,2025-01-01,0,189.9
M101496,University,Plus,139.9,2025-01-01,0,139.9
M101503,University,Premium,189.9,2025-01-01,0,189.9
M101510,University,Plus,139.9,2025-01-01,0,139.9
M101511,West,Basic,99.9,2025-01-01,0,99.9
M101514,University,Basic,99.9,2025-01-01,0,99.9
M101517,East,Plus,139.9,2025-01-01,0,139.9
M101520,South,Plus,139.9,2025-01-01,0,139.9
M101525,North,Plus,139.9,2025-01-01,0,139.9
M101526,Downtown,Plus,139.9,2025-01-01,0,139.9
M101527,North,Plus,139.9,2025-01-01,0,139.9
M101531,North,Basic,99.9,2025-01-01,0,99.9
M101533,North,Premium,189.9,2025-01-01,0,189.9
M101536,North,Plus,139.9,2025-01-01,0,139.9
M101538,West,Plus,139.9,2025-01-01,0,139.9
M101539,South,Plus,139.9,2025-01-01,0,139.9
M101540,Downtown,Basic,99.9,2025-01-01,0,99.9
M101542,East,Plus,139.9,2025-01-01,0,139.9
M101543,University,Plus,139.9,2025-01-01,0,139.9
M101547,Downtown,Plus,139.9,2025-01-01,0,139.9
M101549,University,Basic,99.9,2025-01-01,0,99.9
M101557,West,Plus,139.9,2025-01-01,0,139.9
M101559,South,Plus,139.9,2025-01-01,0,139.9
M101561,Downtown,Basic,99.9,2025-01-01,0,99.9
M101563,South,Plus,139.9,2025-01-01,0,139.9
M101565,West,Plus,139.9,2025-01-01,0,139.9
M101566,South,Plus,139.9,2025-01-01,0,139.9
M101572,East,Basic,99.9,2025-01-01,0,99.9
M101575,Downtown,Plus,139.9,2025-01-01,0,139.9
M101576,South,Basic,99.9,2025-01-01,0,99.9
M101577,North,Plus,139.9,2025-01-01,0,139.9
M101580,West,Premium,189.9,2025-01-01,0,189.9
M101581,University,Premium,189.9,2025-01-01,0,189.9
M101582,West,Plus,139.9,2025-01-01,0,139.9
M101585,South,Premium,189.9,2025-01-01,0,189.9
M101590,University,Premium,189.9,2025-01-01,0,189.9
M101591,West,Premium,189.9,2025-01-01,0,189.9
M101594,East,Basic,99.9,2025-01-01,0,99.9
M101596,East,Basic,99.9,2025-01-01,0,99.9
M101597,South,Plus,139.9,2025-01-01,0,139.9
M101603,West,Plus,139.9,2025-01-01,0,139.9
M101604,North,Plus,139.9,2025-01-01,0,139.9
M101608,Downtown,Plus,139.9,2025-01-01,0,139.9
M101615,East,Basic,99.9,2025-01-01,0,99.9
M101616,East,Plus,139.9,2025-01-01,0,139.9
M101618,North,Basic,99.9,2025-01-01,0,99.9
M101622,South,Basic,99.9,2025-01-01,0,99.9
M101625,South,Basic,99.9,2025-01-01,0,99.9
M101630,East,Premium,189.9,2025-01-01,0,189.9
M101631,University,Plus,139.9,2025-01-01,0,139.9
M101632,Downtown,Premium,189.9,2025-01-01,0,189.9
M101633,East,Premium,189.9,2025-01-01,0,189.9
M101634,University,Premium,189.9,2025-01-01,0,189.9
M101637,Downtown,Basic,99.9,2025-01-01,0,99.9
M101639,Downtown,Plus,139.9,2025-01-01,0,139.9
M101641,East,Basic,99.9,2025-01-01,0,99.9
M101643,East,Plus,139.9,2025-01-01,0,139.9
M101645,West,Basic,99.9,2025-01-01,1,0.0
M101646,West,Plus,139.9,2025-01-01,0,139.9
M101648,Downtown,Basic,99.9,2025-01-01,0,99.9
M101650,Downtown,Premium,189.9,2025-01-01,0,189.9
M101654,East,Plus,139.9,2025-01-01,0,139.9
M101660,South,Basic,99.9,2025-01-01,0,99.9
M101661,University,Plus,139.9,2025-01-01,0,139.9
M101663,North,Premium,189.9,2025-01-01,0,189.9
M101664,West,Basic,99.9,2025-01-01,0,99.9
M101666,West,Premium,189.9,2025-01-01,0,189.9
M101669,Downtown,Premium,189.9,2025-01-01,0,189.9
M101671,South,Basic,99.9,2025-01-01,0,99.9
M101673,University,Basic,99.9,2025-01-01,0,99.9
M101674,West,Premium,189.9,2025-01-01,0,189.9
M101675,West,Premium,189.9,2025-01-01,0,189.9
M101676,North,Plus,139.9,2025-01-01,0,139.9
M101680,West,Basic,99.9,2025-01-01,0,99.9
M101681,East,Basic,99.9,2025-01-01,0,99.9
M101685,University,Basic,99.9,2025-01-01,0,99.9
M101686,South,Basic,99.9,2025-01-01,0,99.9
M101690,Downtown,Basic,99.9,2025-01-01,0,99.9
M101694,South,Premium,189.9,2025-01-01,0,189.9
M101695,East,Basic,99.9,2025-01-01,0,99.9
M101696,South,Basic,99.9,2025-01-01,0,99.9
M101697,South,Basic,99.9,2025-01-01,0,99.9
M101698,Downtown,Premium,189.9,2025-01-01,0,189.9
M101699,South,Plus,139.9,2025-01-01,0,139.9
M101701,East,Plus,139.9,2025-01-01,0,139.9
M101707,Downtown,Plus,139.9,2025-01-01,0,139.9
M101714,South,Premium,189.9,2025-01-01,0,189.9
M101718,North,Plus,139.9,2025-01-01,0,139.9
M101719,University,Basic,99.9,2025-01-01,0,99.9
M101721,East,Basic,99.9,2025-01-01,0,99.9
M101722,West,Basic,99.9,2025-01-01,0,99.9
M101723,North,Premium,189.9,2025-01-01,0,189.9
M101724,Downtown,Basic,99.9,2025-01-01,0,99.9
M101725,East,Plus,139.9,2025-01-01,0,139.9
M101726,University,Plus,139.9,2025-01-01,0,139.9
M101730,West,Basic,99.9,2025-01-01,0,99.9
M101733,Downtown,Plus,139.9,2025-01-01,0,139.9
M101734,West,Plus,139.9,2025-01-01,0,139.9
M101739,West,Plus,139.9,2025-01-01,0,139.9
M101740,East,Plus,139.9,2025-01-01,0,139.9
M101742,East,Plus,139.9,2025-01-01,0,139.9
M101743,North,Plus,139.9,2025-01-01,0,139.9
M101745,West,Plus,139.9,2025-01-01,0,139.9
M101747,South,Premium,189.9,2025-01-01,0,189.9
M101749,East,Plus,139.9,2025-01-01,0,139.9
M101751,West,Basic,99.9,2025-01-01,0,99.9
M101752,University,Premium,189.9,2025-01-01,0,189.9
M101754,North,Plus,139.9,2025-01-01,0,139.9
M101756,University,Plus,139.9,2025-01-01,0,139.9
M101757,North,Basic,99.9,2025-01-01,0,99.9
M101764,University,Plus,139.9,2025-01-01,0,139.9
M101767,University,Basic,99.9,2025-01-01,0,99.9
M101768,Downtown,Basic,99.9,2025-01-01,0,99.9
M101769,University,Premium,189.9,2025-01-01,0,189.9
M101770,North,Plus,139.9,2025-01-01,0,139.9
M101775,University,Basic,99.9,2025-01-01,0,99.9
M101781,Downtown,Plus,139.9,2025-01-01,0,139.9
M101783,East,Premium,189.9,2025-01-01,0,189.9
M101784,East,Basic,99.9,2025-01-01,0,99.9
M101785,North,Basic,99.9,2025-01-01,0,99.9
M101787,South,Premium,189.9,2025-01-01,0,189.9
M101788,University,Premium,189.9,2025-01-01,0,189.9
M101789,University,Plus,139.9,2025-01-01,0,139.9
M101791,East,Basic,99.9,2025-01-01,0,99.9
M101793,University,Basic,99.9,2025-01-01,0,99.9
M101794,Downtown,Plus,139.9,2025-01-01,0,139.9
M101795,South,Basic,99.9,2025-01-01,0,99.9
M101796,South,Plus,139.9,2025-01-01,0,139.9
M101800,West,Premium,189.9,2025-01-01,0,189.9
M101801,West,Basic,99.9,2025-01-01,0,99.9
M101803,South,Basic,99.9,2025-01-01,0,99.9
M101804,West,Plus,139.9,2025-01-01,0,139.9
M101807,University,Basic,99.9,2025-01-01,0,99.9
M101809,East,Plus,139.9,2025-01-01,0,139.9
M101812,University,Premium,189.9,2025-01-01,0,189.9
M101813,University,Plus,139.9,2025-01-01,0,139.9
M101823,West,Basic,99.9,2025-01-01,0,99.9
M101824,North,Plus,139.9,2025-01-01,0,139.9
M101825,East,Plus,139.9,2025-01-01,0,139.9
M101827,East,Premium,189.9,2025-01-01,0,189.9
M101829,University,Basic,99.9,2025-01-01,0,99.9
M101830,West,Plus,139.9,2025-01-01,0,139.9
M101833,West,Plus,139.9,2025-01-01,0,139.9
M101835,University,Plus,139.9,2025-01-01,0,139.9
M101836,South,Basic,99.9,2025-01-01,0,99.9
M101839,South,Basic,99.9,2025-01-01,0,99.9
M101840,South,Basic,99.9,2025-01-01,0,99.9
M101848,Downtown,Plus,139.9,2025-01-01,0,139.9
M101849,South,Premium,189.9,2025-01-01,0,189.9
M101850,East,Basic,99.9,2025-01-01,0,99.9
M101851,Downtown,Basic,99.9,2025-01-01,0,99.9
M101852,West,Plus,139.9,2025-01-01,0,139.9
M101853,West,Premium,189.9,2025-01-01,0,189.9
M101854,Downtown,Basic,99.9,2025-01-01,1,0.0
M101858,West,Basic,99.9,2025-01-01,0,99.9
M101859,North,Premium,189.9,2025-01-01,0,189.9
M101860,North,Premium,189.9,2025-01-01,0,189.9
M101861,Downtown,Plus,139.9,2025-01-01,0,139.9
M101864,Downtown,Plus,139.9,2025-01-01,0,139.9
M101865,Downtown,Plus,139.9,2025-01-01,0,139.9
M101870,West,Premium,189.9,2025-01-01,0,189.9
M101871,North,Plus,139.9,2025-01-01,0,139.9
M101872,University,Basic,99.9,2025-01-01,0,99.9
M101874,University,Basic,99.9,2025-01-01,0,99.9
M101875,West,Plus,139.9,2025-01-01,0,139.9
M101879,North,Plus,139.9,2025-01-01,0,139.9
M101880,North,Plus,139.9,2025-01-01,0,139.9
M101881,North,Basic,99.9,2025-01-01,0,99.9
M101884,Downtown,Plus,139.9,2025-01-01,0,139.9
M101886,South,Premium,189.9,2025-01-01,0,189.9
M101889,University,Premium,189.9,2025-01-01,0,189.9
M101891,West,Basic,99.9,2025-01-01,0,99.9
M101892,North,Plus,139.9,2025-01-01,0,139.9
M101893,Downtown,Basic,99.9,2025-01-01,0,99.9
M101895,North,Premium,189.9,2025-01-01,0,189.9
M101896,University,Plus,139.9,2025-01-01,0,139.9
M101897,Downtown,Basic,99.9,2025-01-01,0,99.9
M101901,Downtown,Basic,99.9,2025-01-01,0,99.9
M101902,University,Plus,139.9,2025-01-01,0,139.9
M101905,North,Basic,99.9,2025-01-01,0,99.9
M101908,South,Basic,99.9,2025-01-01,0,99.9
M101909,University,Basic,99.9,2025-01-01,0,99.9
M101915,Downtown,Basic,99.9,2025-01-01,0,99.9
M101917,University,Basic,99.9,2025-01-01,0,99.9
M101918,West,Basic,99.9,2025-01-01,0,99.9
M101919,West,Premium,189.9,2025-01-01,0,189.9
M101920,South,Basic,99.9,2025-01-01,1,0.0
M101921,Downtown,Premium,189.9,2025-01-01,0,189.9
M101922,West,Plus,139.9,2025-01-01,0,139.9
M101923,East,Plus,139.9,2025-01-01,0,139.9
M101925,University,Plus,139.9,2025-01-01,0,139.9
M101928,Downtown,Plus,139.9,2025-01-01,0,139.9
M101935,South,Basic,99.9,2025-01-01,0,99.9
M101938,University,Basic,99.9,2025-01-01,0,99.9
M101940,Downtown,Basic,99.9,2025-01-01,0,99.9
M101941,South,Basic,99.9,2025-01-01,0,99.9
M101945,University,Basic,99.9,2025-01-01,0,99.9
M101946,Downtown,Premium,189.9,2025-01-01,0,189.9
M101949,West,Premium,189.9,2025-01-01,0,189.9
M101953,North,Basic,99.9,2025-01-01,0,99.9
M101956,Downtown,Plus,139.9,2025-01-01,0,139.9
M101958,North,Plus,139.9,2025-01-01,0,139.9
M101959,Downtown,Premium,189.9,2025-01-01,0,189.9
M101960,West,Premium,189.9,2025-01-01,0,189.9
M101961,East,Basic,99.9,2025-01-01,0,99.9
M101962,West,Basic,99.9,2025-01-01,0,99.9
M101963,University,Basic,99.9,2025-01-01,1,0.0
M101964,West,Plus,139.9,2025-01-01,0,139.9
M101968,East,Plus,139.9,2025-01-01,0,139.9
M101969,North,Basic,99.9,2025-01-01,0,99.9
M101973,North,Basic,99.9,2025-01-01,0,99.9
M101974,South,Premium,189.9,2025-01-01,0,189.9
M101976,East,Plus,139.9,2025-01-01,0,139.9
M101980,North,Plus,139.9,2025-01-01,0,139.9
M101983,North,Premium,189.9,2025-01-01,0,189.9
M101986,Downtown,Plus,139.9,2025-01-01,0,139.9
M101987,East,Plus,139.9,2025-01-01,0,139.9
M101989,Downtown,Basic,99.9,2025-01-01,0,99.9
M101992,South,Basic,99.9,2025-01-01,0,99.9
M101993,East,Premium,189.9,2025-01-01,0,189.9
M101994,East,Basic,99.9,2025-01-01,0,99.9
M101995,University,Premium,189.9,2025-01-01,0,189.9
M101998,West,Basic,99.9,2025-01-01,0,99.9
M102000,East,Basic,99.9,2025-01-01,0,99.9
M102001,Downtown,Basic,99.9,2025-01-01,0,99.9
M102002,Downtown,Premium,189.9,2025-01-01,0,189.9
M102003,South,Basic,99.9,2025-01-01,0,99.9
M102004,West,Plus,139.9,2025-01-01,0,139.9
M102005,East,Plus,139.9,2025-01-01,0,139.9
M102006,East,Plus,139.9,2025-01-01,0,139.9
M102007,University,Basic,99.9,2025-01-01,0,99.9
M102010,West,Premium,189.9,2025-01-01,0,189.9
M102011,East,Basic,99.9,2025-01-01,0,99.9
M102016,Downtown,Basic,99.9,2025-01-01,0,99.9
M102017,South,Plus,139.9,2025-01-01,0,139.9
M102019,University,Plus,139.9,2025-01-01,0,139.9
M102021,South,Basic,99.9,2025-01-01,0,99.9
M102025,West,Plus,139.9,2025-01-01,0,139.9
M102027,University,Plus,139.9,2025-01-01,0,139.9
M102036,West,Basic,99.9,2025-01-01,0,99.9
M102037,East,Plus,139.9,2025-01-01,0,139.9
M102040,West,Plus,139.9,2025-01-01,0,139.9
M102042,University,Basic,99.9,2025-01-01,0,99.9
M102043,North,Premium,189.9,2025-01-01,0,189.9
M102044,West,Basic,99.9,2025-01-01,0,99.9
M102050,Downtown,Premium,189.9,2025-01-01,0,189.9
M102054,South,Premium,189.9,2025-01-01,0,189.9
M102060,East,Plus,139.9,2025-01-01,0,139.9
M102061,Downtown,Basic,99.9,2025-01-01,0,99.9
M102065,East,Plus,139.9,2025-01-01,0,139.9
M102069,Downtown,Basic,99.9,2025-01-01,0,99.9
M102072,Downtown,Premium,189.9,2025-01-01,0,189.9
M102073,North,Premium,189.9,2025-01-01,0,189.9
M102074,East,Plus,139.9,2025-01-01,1,0.0
M102079,North,Premium,189.9,2025-01-01,0,189.9
M102080,Downtown,Basic,99.9,2025-01-01,0,99.9
M102081,North,Plus,139.9,2025-01-01,0,139.9
M102083,South,Plus,139.9,2025-01-01,0,139.9
M102085,East,Premium,189.9,2025-01-01,0,189.9
M102087,University,Plus,139.9,2025-01-01,0,139.9
M102093,South,Basic,99.9,2025-01-01,0,99.9
M102099,Downtown,Plus,139.9,2025-01-01,0,139.9
M102101,Downtown,Basic,99.9,2025-01-01,1,0.0
M102102,University,Basic,99.9,2025-01-01,0,99.9
M102103,South,Plus,139.9,2025-01-01,0,139.9
M102104,West,Plus,139.9,2025-01-01,0,139.9
M102105,West,Plus,139.9,2025-01-01,0,139.9
M102108,University,Premium,189.9,2025-01-01,0,189.9
M102109,West,Basic,99.9,2025-01-01,0,99.9
M102110,Downtown,Plus,139.9,2025-01-01,0,139.9
M102119,Downtown,Basic,99.9,2025-01-01,0,99.9
M102122,Downtown,Basic,99.9,2025-01-01,0,99.9
M102125,East,Premium,189.9,2025-01-01,0,189.9
M102126,South,Basic,99.9,2025-01-01,0,99.9
M102131,North,Premium,189.9,2025-01-01,0,189.9
M102133,East,Basic,99.9,2025-01-01,0,99.9
M102137,South,Basic,99.9,2025-01-01,0,99.9
M102138,West,Premium,189.9,2025-01-01,0,189.9
M102142,East,Basic,99.9,2025-01-01,0,99.9
M102143,Downtown,Plus,139.9,2025-01-01,0,139.9
M102144,University,Basic,99.9,2025-01-01,0,99.9
M102146,South,Plus,139.9,2025-01-01,0,139.9
M102149,West,Plus,139.9,2025-01-01,0,139.9
M102151,East,Plus,139.9,2025-01-01,0,139.9
M102153,East,Plus,139.9,2025-01-01,0,139.9
M102160,South,Plus,139.9,2025-01-01,0,139.9
M102161,Downtown,Plus,139.9,2025-01-01,0,139.9
M102163,North,Premium,189.9,2025-01-01,0,189.9
M102165,East,Premium,189.9,2025-01-01,0,189.9
M102168,Downtown,Basic,99.9,2025-01-01,0,99.9
M102186,University,Basic,99.9,2025-01-01,0,99.9
M102187,East,Plus,139.9,2025-01-01,0,139.9
M102188,University,Premium,189.9,2025-01-01,0,189.9
M102192,University,Basic,99.9,2025-01-01,0,99.9
M102196,Downtown,Basic,99.9,2025-01-01,0,99.9
M102200,University,Basic,99.9,2025-01-01,0,99.9
M102201,East,Basic,99.9,2025-01-01,0,99.9
M102203,North,Basic,99.9,2025-01-01,0,99.9
M102204,South,Plus,139.9,2025-01-01,0,139.9
M102207,West,Basic,99.9,2025-01-01,0,99.9
M102209,East,Basic,99.9,2025-01-01,0,99.9
M102210,Downtown,Plus,139.9,2025-01-01,0,139.9
M102214,University,Plus,139.9,2025-01-01,0,139.9
M102215,West,Premium,189.9,2025-01-01,0,189.9
M102219,East,Basic,99.9,2025-01-01,0,99.9
M102222,Downtown,Plus,139.9,2025-01-01,0,139.9
M102224,East,Plus,139.9,2025-01-01,0,139.9
M102233,Downtown,Basic,99.9,2025-01-01,0,99.9
M102235,North,Premium,189.9,2025-01-01,0,189.9
M102236,North,Premium,189.9,2025-01-01,1,0.0
M102238,West,Basic,99.9,2025-01-01,0,99.9
M102239,East,Plus,139.9,2025-01-01,1,0.0
M102241,Downtown,Basic,99.9,2025-01-01,0,99.9
M102244,North,Basic,99.9,2025-01-01,0,99.9
M102245,North,Basic,99.9,2025-01-01,0,99.9
M102248,East,Basic,99.9,2025-01-01,0,99.9
M102258,East,Plus,139.9,2025-01-01,0,139.9
M102260,East,Plus,139.9,2025-01-01,0,139.9
M102261,South,Premium,189.9,2025-01-01,0,189.9
M102265,South,Plus,139.9,2025-01-01,0,139.9
M102268,University,Plus,139.9,2025-01-01,0,139.9
M102271,East,Plus,139.9,2025-01-01,0,139.9
M102273,South,Plus,139.9,2025-01-01,0,139.9
M102277,Downtown,Premium,189.9,2025-01-01,0,189.9
M102280,West,Plus,139.9,2025-01-01,0,139.9
M102281,Downtown,Basic,99.9,2025-01-01,0,99.9
M102282,North,Basic,99.9,2025-01-01,0,99.9
M102286,West,Premium,189.9,2025-01-01,0,189.9
M102287,Downtown,Plus,139.9,2025-01-01,0,139.9
M102291,East,Plus,139.9,2025-01-01,0,139.9
M102294,North,Plus,139.9,2025-01-01,0,139.9
M102297,West,Plus,139.9,2025-01-01,0,139.9
M102299,North,Premium,189.9,2025-01-01,0,189.9
M102300,East,Premium,189.9,2025-01-01,0,189.9
M102303,Downtown,Plus,139.9,2025-01-01,0,139.9
M102307,West,Plus,139.9,2025-01-01,0,139.9
M102316,South,Basic,99.9,2025-01-01,0,99.9
M102317,East,Premium,189.9,2025-01-01,0,189.9
M102318,North,Basic,99.9,2025-01-01,0,99.9
M102319,North,Basic,99.9,2025-01-01,0,99.9
M102320,University,Basic,99.9,2025-01-01,0,99.9
M102324,University,Basic,99.9,2025-01-01,0,99.9
M102325,East,Premium,189.9,2025-01-01,0,189.9
M102328,South,Plus,139.9,2025-01-01,0,139.9
M102330,East,Premium,189.9,2025-01-01,0,189.9
M102331,East,Basic,99.9,2025-01-01,0,99.9
M102332,North,Plus,139.9,2025-01-01,0,139.9
M102336,Downtown,Basic,99.9,2025-01-01,0,99.9
M102342,South,Plus,139.9,2025-01-01,0,139.9
M102346,University,Plus,139.9,2025-01-01,1,0.0
M102349,North,Plus,139.9,2025-01-01,0,139.9
M102351,West,Plus,139.9,2025-01-01,1,0.0
M102353,University,Premium,189.9,2025-01-01,0,189.9
M102355,West,Plus,139.9,2025-01-01,0,139.9
M102360,West,Basic,99.9,2025-01-01,0,99.9
M102364,University,Premium,189.9,2025-01-01,0,189.9
M102370,South,Plus,139.9,2025-01-01,0,139.9
M102375,Downtown,Plus,139.9,2025-01-01,0,139.9
M102377,Downtown,Plus,139.9,2025-01-01,0,139.9
M102378,North,Basic,99.9,2025-01-01,0,99.9
M102379,North,Basic,99.9,2025-01-01,0,99.9
M102382,University,Plus,139.9,2025-01-01,0,139.9
M102383,West,Basic,99.9,2025-01-01,0,99.9
M102384,South,Basic,99.9,2025-01-01,0,99.9
M102387,North,Basic,99.9,2025-01-01,0,99.9
M102388,Downtown,Plus,139.9,2025-01-01,0,139.9
M102392,West,Basic,99.9,2025-01-01,0,99.9
M102393,South,Basic,99.9,2025-01-01,0,99.9
M102397,South,Premium,189.9,2025-01-01,0,189.9
M102398,West,Basic,99.9,2025-01-01,0,99.9
M102403,University,Plus,139.9,2025-01-01,0,139.9
M102406,North,Plus,139.9,2025-01-01,0,139.9
M102409,East,Plus,139.9,2025-01-01,0,139.9
M102410,South,Premium,189.9,2025-01-01,0,189.9
M102411,Downtown,Plus,139.9,2025-01-01,0,139.9
M102414,East,Premium,189.9,2025-01-01,0,189.9
M102415,Downtown,Basic,99.9,2025-01-01,0,99.9
M102416,Downtown,Basic,99.9,2025-01-01,0,99.9
M102417,University,Premium,189.9,2025-01-01,0,189.9
M102419,North,Plus,139.9,2025-01-01,0,139.9
M102420,University,Plus,139.9,2025-01-01,0,139.9
M102423,North,Basic,99.9,2025-01-01,0,99.9
M102424,North,Basic,99.9,2025-01-01,0,99.9
M102426,West,Basic,99.9,2025-01-01,0,99.9
M102427,North,Plus,139.9,2025-01-01,0,139.9
M102428,West,Plus,139.9,2025-01-01,0,139.9
M102432,Downtown,Plus,139.9,2025-01-01,0,139.9
M102434,University,Plus,139.9,2025-01-01,0,139.9
M102437,North,Plus,139.9,2025-01-01,0,139.9
M102445,Downtown,Basic,99.9,2025-01-01,0,99.9
M102446,North,Plus,139.9,2025-01-01,0,139.9
M102447,University,Basic,99.9,2025-01-01,0,99.9
M102455,Downtown,Plus,139.9,2025-01-01,0,139.9
M102456,University,Premium,189.9,2025-01-01,0,189.9
M102460,University,Basic,99.9,2025-01-01,0,99.9
M102461,South,Basic,99.9,2025-01-01,0,99.9
M102463,Downtown,Plus,139.9,2025-01-01,0,139.9
M102465,University,Plus,139.9,2025-01-01,0,139.9
M102466,Downtown,Basic,99.9,2025-01-01,0,99.9
M102467,West,Plus,139.9,2025-01-01,0,139.9
M102470,University,Basic,99.9,2025-01-01,0,99.9
M102472,South,Plus,139.9,2025-01-01,0,139.9
M102473,Downtown,Plus,139.9,2025-01-01,0,139.9
M102474,South,Plus,139.9,2025-01-01,0,139.9
M102478,Downtown,Plus,139.9,2025-01-01,0,139.9
M102479,University,Basic,99.9,2025-01-01,0,99.9
M102483,University,Plus,139.9,2025-01-01,0,139.9
M102486,North,Plus,139.9,2025-01-01,0,139.9
M102489,Downtown,Plus,139.9,2025-01-01,0,139.9
